OP,NCC,GCC,SLCC
0.9018795,0.10945274,0.8888889,8.291874E-4
0.9016031,0.10972913,0.8888889,8.291874E-4
0.9013267,0.11000553,0.8886125,8.291874E-4
0.9010503,0.11028192,0.8883361,8.291874E-4
0.9007739,0.110558316,0.8880597,8.291874E-4
0.9004975,0.11083472,0.8877833,8.291874E-4
0.9002211,0.11111111,0.8875069,8.291874E-4
0.8999447,0.1116639,0.8869541,8.291874E-4
0.89966834,0.1119403,0.88667774,8.291874E-4
0.89939195,0.112216696,0.88640136,8.291874E-4
0.89911556,0.11249309,0.8861249,8.291874E-4
0.8988391,0.112769485,0.8858485,8.291874E-4
0.8985627,0.11332228,0.88529575,8.291874E-4
0.89828634,0.113598675,0.88501936,8.291874E-4
0.89800996,0.11387507,0.884743,8.291874E-4
0.89773357,0.11415146,0.8844665,8.291874E-4
0.8974572,0.11442786,0.88419014,8.291874E-4
0.89718074,0.11470426,0.88391376,8.291874E-4
0.89690435,0.11498065,0.88363737,8.291874E-4
0.89662796,0.11525705,0.883361,8.291874E-4
0.8963516,0.11553344,0.8830846,8.291874E-4
0.8960752,0.11580984,0.8828082,8.291874E-4
0.8957988,0.11608624,0.88253176,8.291874E-4
0.8955224,0.11636263,0.8822554,8.291874E-4
0.89524597,0.116639026,0.881979,8.291874E-4
0.8949696,0.11691542,0.8817026,8.291874E-4
0.8946932,0.11719182,0.8814262,8.291874E-4
0.8944168,0.117468216,0.8811498,8.291874E-4
0.8941404,0.11774461,0.8808734,8.291874E-4
0.89386404,0.118021004,0.880597,8.291874E-4
0.8935876,0.118297406,0.8803206,8.291874E-4
0.8933112,0.1185738,0.8800442,8.291874E-4
0.8930348,0.1185738,0.8800442,8.291874E-4
0.8927584,0.118850194,0.8800442,8.291874E-4
0.89248204,0.11912659,0.87976784,8.291874E-4
0.89220566,0.11940298,0.87949145,8.291874E-4
0.89192927,0.11940298,0.87949145,8.291874E-4
0.8916528,0.119679384,0.87921506,8.291874E-4
0.89137644,0.11995578,0.8789386,8.291874E-4
0.89110005,0.12023217,0.8786622,8.291874E-4
0.89082366,0.12050857,0.87838584,8.291874E-4
0.8905473,0.12078496,0.87810946,8.291874E-4
0.8902709,0.12106136,0.87783307,8.291874E-4
0.88999444,0.12133776,0.8775567,8.291874E-4
0.88971806,0.12161415,0.8772803,8.291874E-4
0.88944167,0.121890545,0.87700385,8.291874E-4
0.8891653,0.12216695,0.87672746,8.291874E-4
0.8888889,0.12244334,0.8764511,8.291874E-4
0.8886125,0.122719735,0.8761747,8.291874E-4
0.8883361,0.12299613,0.8758983,8.291874E-4
0.8880597,0.12327252,0.8756219,8.291874E-4
0.8877833,0.123548925,0.87534547,8.291874E-4
0.8875069,0.12382532,0.8750691,8.291874E-4
0.8872305,0.12410171,0.8747927,8.291874E-4
0.8869541,0.12437811,0.8745163,8.291874E-4
0.88667774,0.12437811,0.8745163,8.291874E-4
0.88640136,0.1246545,0.8742399,8.291874E-4
0.8861249,0.1249309,0.87396353,8.291874E-4
0.8858485,0.12520729,0.87368715,8.291874E-4
0.88557214,0.12548369,0.8734107,8.291874E-4
0.88529575,0.1257601,0.8731343,8.291874E-4
0.88501936,0.1257601,0.8731343,8.291874E-4
0.884743,0.12603648,0.8728579,8.291874E-4
0.8844665,0.12603648,0.8728579,8.291874E-4
0.88419014,0.12631288,0.87258154,8.291874E-4
0.88391376,0.12658927,0.87230515,8.291874E-4
0.88363737,0.12686567,0.87202877,8.291874E-4
0.883361,0.12714207,0.8717523,8.291874E-4
0.8830846,0.12741846,0.87147593,8.291874E-4
0.8828082,0.12769486,0.87119955,8.291874E-4
0.88253176,0.12797126,0.87092316,8.291874E-4
0.8822554,0.12797126,0.87092316,8.291874E-4
0.881979,0.12824765,0.8706468,8.291874E-4
0.8817026,0.12852405,0.8703704,8.291874E-4
